BOOK_ID,BOOK_TITLE,BOOK_COVER,AUTHOR,BOOK_PRICE,PUBLISHER,PUBDATE,DESCRIPTION
9.79117E+12,자유로운 생활 (양장),https://shopping-phinf.pstatic.net/main_5605557/56055572739.20250801091421.jpg,오송민^이지훈,14580,위즈덤하우스,00:00.0,"오래된 친구에서 부부, 이제는 가족이 되어
자유롭고 명랑하게 발맞춰 걸어가는 매일의 기록

인플루언서 이지보이 이지훈, 『오케이 라이프』 저자 오송민 부부의 첫 번째 가족 동반 에세이
아트디렉터 박선아, 이승희 저자 강력 추천!

남산을 마주하는 서울 후암동에서 브랜드 스토어를 운영하며, 일과 생활을 함께 꾸려가고 있는 오송민, 이지훈 부부의 가족 동반 에세이. 두 사람이 ‘아틀리에 러브송’ ‘원파운드 TIEB’ ‘이지 마트’ 등의 의류 및 유통 브랜드를 운영하는 과정에서 그들의 감각이나 삶에 대한 태도와 철학이 자연스레 엿보이면서, 단순히 브랜드를 넘어 부부의 라이프스타일에 호감을 가지고 응원하는 사람들이 많아졌고, 부부가 시험관 시술을 통해 힘겹게 얻은 아기, 자유가 태어난 이후에는 이 가족에게 갖는 유대감이 더욱 깊고 끈끈해졌다.
『자유로운 생활』에서는 두 사람이 살아가며 가장 중요하게 생각하는 ‘자유’라는 가치를 키워드로, 서로 다른 두 사람이 만나 영향을 주고받으며 꾸려온 삶의 모습과 일과 생활에 대한 이야기(1장 「자유를 찾아서」), 그리고 아기 ‘자유’와의 만남을 기다리는 여정(2장 「자유에게」)과 그 새로운 관계 맺음을 통해 더욱 단단해진 세 사람의 ‘자유로운 삶’(3장 「자유로운 생활」)을 부부가 함께 이야기한다. 부와 명예, 성공에 대한 일반적인 공식에서 벗어나 자신들만의 방식으로 삶을 유쾌하고 단단하게 꾸려나가려는 두 사람의 ‘자유로운 생활’의 면면이 우리들의 매일에 활기를 불어넣어줄 것이다."
9.79119E+12,사랑에 빠지지 말 것 사랑을 할 것,https://shopping-phinf.pstatic.net/main_5563244/55632445586.20250708072320.jpg,슈히,16200,딥앤와이드,00:00.0,"“나를 아프게 하는 사랑은 이제 그만.
사랑에 빠지지 말고, 사랑을 선택하세요.”

인사이트 1000만, 팔로워 88만 크리에이터 슈히가 
연애와 이별로 지친 이들에게 전하는 진짜 사랑의 이야기

늘 사랑에 진심이었던 사람들이 있다. 좋아하는 만큼 다 퍼주고, 사랑받기 위해 나를 낮추고, 상대의 기분에 따라 하루가 오르락내리락하는 사람들. 
그러다 이별이 찾아오면 ‘왜 또 이렇게 끝나버렸을까?’
‘이번에도 내가 잘못한 걸까?’와 같은 생각으로 자신을 탓하기 바쁘다.

사랑에 아파하는 이들을 위한 콘텐츠로 수많은 공감을 이끌어온 슈히 작가는 그 누구보다 사랑에 애썼던 이들의 마음을 이해한다. 『사랑에 빠지지 말 것, 사랑을 할 것』은 연애에 서툴렀고, 이별에 취약했고, 자존감이 바닥나던 수많은 순간을 지나온 이들을 위해 쓰였다.

사랑에 빠지면 보이지 않던 것들이 사랑을 '선택'할 땐 보이기 시작한다. 이 책은 관계에서 자주 상처받았던 사람들에게 말한다. 사랑은 내 전부를 주는 일이 아니라, 나를 지키는 일이기도 하다고. 상대에게 잘 보이기 위해 나를 잃는 것이 아니라, 서로를 있는 그대로 바라보며 함께 성장해 가는 것이라고.

이 책은 단순한 연애 조언집이 아니다. 사랑에 대한 태도, 관계에서 나를 지키는 법, 이별 후 다시 일어서는 자세까지…. 사랑을 중심으로 한 ‘자존감 회복’의 여정이 따뜻하게 그려진다. 저자는 말한다.
“사랑에 빠지면 보이지 않던 것들이, 사랑을 할 때는 보이기 시작해요.”

연애의 반복된 패턴에서 벗어나고 싶은 사람,
이별의 상처로 자존감을 잃은 사람,
그리고 다시 사랑을 꿈꾸고 싶은 모든 이들에게 『사랑에 빠지지 말 것, 사랑을 할 것』은 가장 따뜻하고 현실적인 연애 수업이 되어줄 것이다."
9.79119E+12,당신은 한 번도 멈춘 적이 없었다 (지쳤지만 아직 끝내고 싶지 않은 당신에게),https://shopping-phinf.pstatic.net/main_5632011/56320116272.20250819084610.jpg,방성현(현사이트),14418,딥앤와이드,00:00.0,"“포기하지 않은 사람에게 필요한 건,
조금의 확신과 이 책 한 권이다.”

지쳤지만, 아직 끝내고 싶지 않은 당신에게 필요한 최고의 전략서

37만 팔로워가 선택한 대한민국 대표 자기계발 채널
현사이트의 첫 번째 자기계발서
『당신은 한 번도 멈춘 적이 없었다』

무한경쟁에서 자란 우리는 무엇을 위해 달리는지 모른 채 오늘도 치열한 하루를 보내고 있다. 책 『당신은 한 번도 멈춘 적이 없었다』는 불확실한 세상 속에서, 멈춰 서 있는 듯한 느낌을 받는 현대인을 위해 제작된 맞춤형 자기계발서다.

저자 현사이트는 대학 시절부터 매일 같이 실패와 도전을 반복하며, ‘끝까지 가는 사람’이 되기 위해 자신을 단련해 왔다. 그리고 현재, 그는 37만 팔로워가 찾는 동기부여 콘텐츠 크리에이터이자, 수많은 강연과 상담에서 사람들에게 용기를 심어주는 선구자가 되었다. 


이 책은 목표를 잃고 흔들리는 순간, 포기하고 싶은 마음이 드는 순간, 스스로의 가능성을 의심하는 순간에 꺼내 볼 수 있는 ‘확신의 언어’가 담겨있다. 저자는 실패와 좌절, 멈춤의 순간은 결코 ‘낭비된 시간’이 아니며, 그 자체로 우리를 단단하게 만드는 재료라는 메시지를 전하며, 오직 ‘내 걸음’으로 나아가는 법을 알려준다.

당신이 어떤 목표를 가지고 이 책을 집었든, 이 책은 그 답을 찾는 눈이 되어줄 것이다. 멈추지 않았던 나를 인정하고, 다시 한번 앞으로 나아갈 용기가 필요한 모든 이에게 전하는 단 한 권의 책. 나를 증명하려고 애쓰던 조급함에서 벗어나, 지금 내 자리에서 차분히 방향을 세우는 힘을 키우는 방법을 이 책을 통해 배우길 바란다."
9.79119E+12,드론으로 본 남도 대물터,https://shopping-phinf.pstatic.net/main_5502079/55020794104.20250530092640.jpg,홍광수,19410,황금시간,00:00.0,"드론으로 본 남도 대물터는 유튜브 ‘달빛소류지’ 운영자 홍광수 씨의 첫 저서이다. 민물 붕어낚시 유튜브 달빛소류지는 2025년 현재 붕어낚시계 최고의 인기를 구가 중이며 주로 전남지역 대물터를 배경으로 촬영이 이루어지고 있다. 이 책은 평소 홍광수 씨의 유튜브 방송을 시청한 구독자들로부터 ‘더욱 다양한 낚시터 정보를 제공해달라’는 요구에 따라 만들어졌다. 한편 저자 홍광수는 대물낚시 경력은 17년으로 길지 않지만 조력 대비 많은 출조 횟수, 타고난 낚시 감각 덕분에 어느 대물낚시인보다 크고 많은 붕어를 낚아내고 있다. 그리고 그 배경이 되고 있는 낚시터가 바로 전남이다. 전남은 낚시터도 많지만 4짜가 넘는 대물 붕어 자원도 전국 최고 수준이다. 특히 겨울이 되면 다른 지역은 낮아진 수온 탓에 물낚시가 마감된다. 그러나 전남지역은 여전히 낚시가 가능한 곳이 많을뿐더러 오히려 겨울에 낚시가 잘 되는 낚시터가 많다. 홍광수 씨가 쓴 드론으로 본 남도 대물터는 바로 그런 곳들을 소개한 책이다, 이 책은 홍광수 씨가 직접 낚시하고, 드론을 띄워 촬영한 낚시터별 항공사진에 다양한 정보를 입력한 낚시터 가이드북이다. 포인트 위치, 수심, 주차 및 진입 여건, 계절별 특성 등 낚시에 필요한 주요 정보를 꼼꼼하게 기입했다. 각 낚시터 소개 말미마다 내비게이션 주로를 입력해 주소만 입력하면 해당 포인트에 도착할 수 있는 점도 편리하다. 드론으로 본 남도 대물터 한 권이면 손맛은 기본이며 전남지역 붕어낚시를 더욱 편리하게 즐길 수 있다."
9.79119E+12,스쳐지나갈 것들로 인생을 채우지 마라 (나답게 살기 위한 30가지 삶의 태도),https://shopping-phinf.pstatic.net/main_4734722/47347225695.20240427092200.jpg,고은미,15300,한밤의책,00:00.0,"당신의 귀한 인생을 쭉정이로 채우지 마라!
튼실한 알맹이만 남기고 삶을 비우는 방법

걱정거리의 99%는
내버려두면 그냥 사라진다!

이 책의 저자 고은미는 일상 속 다양한 스트레스를 연구하는 건강심리학자로, 특히 몸과 마음의 통증에 대한 전문가다. 저자는 단도직입적으로 말한다. 몸과 마음이 아프고 피곤해지는 이유는 ‘불필요한 것들을 움켜쥐고 놓지 않는 습관’ 때문이라고 말이다.

우리는 매일마다 수백 명의 사람들과 스쳐 지나간다. 하지만 그중 기억에 남는 사람은 얼마나 되는가? 아마 열 명도 안 될 것이다. 우리가 마주치는 사람들의 얼굴을 일일이 기억하지 않는 이유는 기억력이 나쁘기 때문이 아니라, ‘그럴 필요가 없기 때문’이다. 인생도 마찬가지다. 크든 작든, 우리를 괴롭히는 문제들은 하루에도 수십 개씩 생긴다. 하지만 그중 99%는 가만히 내버려두면 하루만에 사라질 일이며, 1년 이상 지속될 문제는 1%도 되지 않는다. 당신을 찾아온 문제들을 가볍게 놓아버리는 연습을 하자. 그렇게 해야 하는 것은, 그 문제들을 감당할 능력이 없기 때문도 아니라, 구태여 그렇게 해야 할 이유가 없기 때문이다.

쓸데없는 고민에 들이붓는 에너지만 아껴도 인생은 훨씬 쾌적해진다. 이 책은 우리를 찾아오는 골칫덩이들을 가볍게 흘려보내기 위한 30가지 심리학 법칙을 담고 있다. 삶이라는 바구니엔 훅 불면 날아갈 쭉정이 같은 고민 대신 내 몸과 마음을 알차게 해 줄 튼실한 열매들만 골라 담자. 그것만으로도 당신의 인생은 조금 더 풍요로워질 것이다."
9.79119E+12,너를 미워할 시간에 나를 사랑하기로 했다 (관계에 휘둘리지 않고 나를 지키는 방법),https://shopping-phinf.pstatic.net/main_5107978/51079789627.20241029080445.jpg,윤서진,16920,스몰빅라이프,00:00.0,"삼성, LG, 현대, SK 등에서 강의한
서울대 심리학 전공 관계 전문가의
‘내 마음’부터 챙기는 똑똑한 인간관계 수업

이 책의 저자는 서울대학교에서 심리학을 전공한 후 삼성, LG, 현대, SK 등의 대기업에서 인간관계와 소통에 대한 코칭을 열성적으로 진행해 왔는데, 그 과정에서 신기한 공통점을 하나 발견했다고 한다. 바로, “삶에서 인간관계가 제일 어렵다”고 호소하는 사람들 모두가 자신에게 상처를 준 ‘타인의 마음’은 궁금해하면서 정작 ‘자기 자신의 마음’에는 전혀 관심이 없었다는 점이다.
우리는 인간관계가 생각처럼 흘러가지 않을 때, 타인을 원망하는 일에 시간과 에너지를 많이 쏟는다. ‘왜 그 사람은 나에게 그런 말을 했을까?’, ‘왜 그 사람은 내 마음을 몰라줄까?’라는 질문을 던지며 나를 배려하지 않는 타인을 미워하는 일에 시간과 감정을 소모한다. 하지만 저자는 그런 우리에게 단호하게 말한다. 타인을 미워하는 일에 에너지를 낭비하기엔 당신의 인생이 너무나도 소중하다고. 당신의 귀한 삶은 타인을 향한 미움이 아닌 ‘자신을 향한 사랑’으로 채워야 한다고.
저자에 따르면, 우리는 누군가와 잘 지내기 위해 그가 개과천선하기를 하늘에 빌 필요도 없고, 변하지 않는 그를 원망할 필요도 없으며, 내 취향과 성격을 그 사람에게 맞춰 억지로 바꿀 필요도 없다. 그저 내 자신에 대해 공부하면 된다. 나를 공부한다는 건 ‘내가 관계에서 특히 예민하게 느끼는 부분은 무엇인지’, ‘어느 정도의 물리적, 심리적 거리감을 편하게 느끼는지’ 등에 대한 나만의 기준을 먼저 세워 보는 일이다. ‘나에게 편한 관계’를 먼저 이해해야 그것을 상대에게 요구할 수도 있고, 나와 맞지 않는 상대를 솎아낼 수도 있기 때문이다. 이 책을 통해 그동안 남을 미워하는 데 사용했던 에너지를 이제는 나를 사랑하는 일로 전환해 보자. 더욱 긍정적인 에너지로 나만의 ‘맞춤 관계’를 맺을 수 있게 될 것이다."
9.79119E+12,천 번을 부서져도 그대는 여전히 바다다 (내 삶을 사랑하게 하는 붓다의 말),https://shopping-phinf.pstatic.net/main_5432661/54326616039.20250422094111.jpg,정상교,16200,스몰빅라이프,00:00.0,"도쿄대 불교철학 박사, SBS 〈빅퀘스천〉 출연
정상교 교수가 전하는 붓다의 지혜!

좋은 말, 멋진 문장, 감동적인 글귀들이 넘쳐나는 세상이다. 그런데 우리는 왜 지금, 2,500년 전 붓다가 남긴 말을 읽어야 하는가? 붓다의 가르침에는 행복에 이르는 가장 ‘현실적인’ 마음가짐이 담겨 있기 때문이다. 이 책의 저자 정상교 교수는 도쿄대학교에서 불교철학 박사학위를 받은 인도불교 연구의 권위자이자, SBS 〈빅퀘스천〉, 불교방송 등 다양한 대중 강연을 통해 불교를 삶의 언어로 풀어내는 데 앞장서 온 학자다. 그는 지난 20년간 불교 경전을 직접 번역하며 연구해왔고, 동시에 그 가르침을 오늘의 독자들에게 어떻게 더 쉽고 정확하게 전할 수 있을지 끊임없이 고민해왔다. 그리고 이 책은 그 연구의 결실과도 같다.
이 책에 담은 붓다의 행복론은 신에게 기대는 것도 아니고, 막연한 낙관으로 아픔을 덮는 것도 아니며, 알 수 없는 사후세계를 꿈꾸며 현재를 유예하는 것도 아니다. 그저 지금 이 자리에서, 내가 마주한 현실을 조금 더 잘 살아내는 것, 그뿐이다. 지금 내가 처한 상황이 고통스럽다고 해서 현실을 외면하거나 실체 없는 믿음에 의존한다면 진정한 삶의 평온은 찾아오지 않는다는 사실을, 붓다는 이미 오래 전에 꿰뚫어 보았기 때문이다. 그래서 붓다의 말은 그저 빛깔만 좋은 위로에 머물지 않는다. 시시때때로 흔들리고, 무너지고, 상처받아도 결국 다시 일어서는 우리의 현실적인 삶을 이야기하고, 그 삶을 조용히 응원한다."
9.79117E+12,금성 (金星) 창간호 (1923년 손진태 · 양주동 등이 창작시와 해외시의 소개와 번역을 위하여 창간한 잡지 · 문예잡지 · 동인지),https://shopping-phinf.pstatic.net/main_5606147/56061478494.20250801230840.jpg,손진태^양주동,162000,한국학자료원,00:00.0,"1923년 손진태 · 양주동 등이 창작시와 해외시의 소개와 번역을 위하여 창간한 잡지. 문예잡지 · 동인지.

손진태(孫晉泰) · 양주동(梁柱東) · 백기만(白基萬) · 유엽(柳葉, 또는 柳春燮) 등이 창간한 시 중심의 문예동인지이다. 편집인 겸 인쇄에 유엽, 발행인에 일본인 야나미사와 미치코(柳美澤美子), 장정주1은 안석주(安碩柱)주2가 맡았다. 1923년 11월 9일 대동인쇄주식회사에서 인쇄하여 그 해 11월 10일 금성사에서 발행하였고, 1925년 5월 통권 제3호로 종간되었다. 발행 동기는 당시 일본 와세다대학(早稻田大學)의 문과에 다니던 문예동인들이 여름방학으로 귀국하였는데, 마침 관동대지진주3이 발생하여 험악해진 일본 국내 사정 때문에 일본으로 건너가지 못하고 서울에 모여 『금성』지의 발간에 착수하였다.

제2호(신년 특대호, 전 118면)는 1924년 1월 25일 발행되었는데, 이때의 인쇄소는 한성도서주식회사로 바뀌었고, 다른 사항은 창간호와 같았다. 제3호는 1924년 5월 24일 발행되었다. 이때의 편집인은 양주동, 저작 겸 발행인은 일본인 야마구치(山口誠子)였는데, 이상백(李相佰)과 이장희(李章熙)가 새로 동인으로 가담했다. 창간 이래로 실무는 거의 유엽이 처리했는데, 제3호에 와서 양주동이 편집 책임을 맡았다. ‘금성’이라는 제호는 여명주4을 상징하는 샛별의 뜻과, 사랑의 여신 비너스(Venus)의 뜻을 합친 것이다. 여기서 『금성』 동인들의 청년다운 낭만적 취향과 분위기를 짐작할 수 있다.


출처 - 한국민속대백과사전"
9.79119E+12,온라인쇼핑 시장에 대한 이해와 전망(2025) (2023.5),https://shopping-phinf.pstatic.net/main_3243600/32436002684.20231121080444.jpg,한국온라인쇼핑협회 편집부,45000,한국온라인쇼핑협회,00:00.0,▶ 이 책은 한국온라인쇼핑협회의 온라인쇼핑 시장에 대한 이해와 전망을 다룬 정부간행물입니다.
9.79119E+12,우리에게 아직 사랑이 남아 있다면 (첫사랑 에디션),https://shopping-phinf.pstatic.net/main_5613579/56135799594.20250808071618.jpg,박여름,14337,채륜서,00:00.0,"초판 미수록 원고 29편 추가!
새롭게 돌아온 《우리에게 아직 사랑이 남아 있다면》

10만 부 베스트셀러 작가, 박여름의 사랑에 관한 단상
박여름 작가의 초기작 《우리에게 아직 사랑이 남아 있다면》이 ‘첫사랑 에디션’으로 돌아왔다. 2022년 출간 이후 꾸준히 사랑받아 온 이 책은, 독자들의 성원에 보답하고자 초판 미수록 원고 29편을 추가하고 더욱 완성도 높은 모습으로 재탄생했다.
'첫사랑 에디션'에 걸맞게, 이 책에는 어리고 서툴렀던 작가의 지난 시간들이 고스란히 담겨 있다. 삶에서 마주했던, 마음 한구석을 차지했던 ‘인연’들에 관한 이야기다. 외로움, 슬픔, 후회, 아련함, 그리움… 사랑 앞에서 느꼈던 모든 감정들을 작가만의 솔직한 문장으로 풀어내며, 자신과 같이 ‘사랑이 좋아 외로운 사람들’에게 깊은 공감과 위로를 건넨다.
작가는 이 책을 통해 전하고 싶었던 메시지가 있다. 시간이 지나면 부끄러워질 감정일지라도 그것을 억지로 지우거나 감추려 하지 말라는 것. 어리고 약하고 서툴렀던 그 순간들이야말로 그 자체로 멋지고 소중한 것이며, 바로 그것이 우리를 더욱 단단하게 만드는 밑바탕이 된다는 것이다.
힘들고 아픈 시간을 겪고도 여전히 마음속에 사랑을 간직한 모든 이들에게, 당신은 정말 대견하고 특별한 사람이라는 따뜻한 응원도 함께 전한다."
9.79119E+12,M·L·XL 사이즈로 뜨는 남자 니트 셀렉션 (M·L·XL 사이즈로 뜨는),https://shopping-phinf.pstatic.net/main_5498372/54983721065.20250610092314.jpg,일본 보그사,14580,윌스타일(WILLSTYLE),00:00.0,"소장하고 싶은 남자 니트 셀렉션!
다양한 디자인과 연령과 사이즈를 아우르는 베이직 아이템 수록

보그사에서 출간된 남성 니트 중에서 32점의 디자인을 엄선하여 한 권에 담았습니다. 인기 있는 아란 니트와 베스트뿐만 아니라, 심플한 무늬의 풀오버, 재킷, 배색 니트 등 젊은 층부터 시니어까지 폭넓은 연령대가 입을 수 있는 셀렉션입니다. M, L, XL의 3가지 사이즈로 도안이 수록되어 있어, 다양한 체형을 만족시킵니다. 니트로 남자의 패션을 완성하고 싶은 분, 특별한 선물을 준비하는 분께 적극 추천하는 필수 소장 도서입니다!


폭넓은 연령과 취향을 아우르는 디자인
아란 니트, 베스트, 심플한 풀오버, 재킷, 배색 니트 등 다양한 스타일을 수록하여, 10대부터 시니어까지 누구나 어울리는 디자인을 제안합니다. 특히, 세련되고 클래식한 무늬부터 캐주얼한 아이템까지 폭넓은 취향을 만족시킬 수 있습니다.

사이즈별 상세한 도안과 설명
모든 의류 작품은 M, L, XL의 3가지 사이즈로 도안이 제공되어, 체형에 맞는 니트를 직접 뜰 수 있다는 점이 큰 장점입니다. 사이즈별 상세한 도안과 설명 덕분에 초보자부터 숙련자까지 누구나 쉽게 도전할 수 있습니다.

소품까지 아우르는 풍부한 구성
의류뿐만 아니라 모자, 목도리, 장갑 등 실용적인 소품 9점도 함께 수록되어, 선물이나 일상용으로도 활용도가 높습니다.

소장 가치가 높은 스테디셀러
“남성 니트 책이 드물어 소장 가치가 높다”, “디자인이 세련되고 실용적이다”, “사이즈별 도안이 친절하게 되어 있어 가족을 위한 선물용으로도 좋다” 등 독자들의 호평이 이어지고 있습니다. 특히, 도안의 명확함과 사진의 퀄리티, 다양한 난이도의 작품 구성이 큰 만족을 주고 있습니다."
9.79119E+12,"고요하고 단단하게, 채근담 (무너지지 않는 마음 공부)",https://shopping-phinf.pstatic.net/main_5598914/55989142474.20250729091143.jpg,홍자성,17010,리텍콘텐츠,00:00.0,"-무너지지 않는 마음공부 356가지-
초역 채근담이 356장의 완역과 함께 현대적 철학 에세이로 재탄생

홍자성의 《채근담菜根譚》은 '동양의 탈무드'라고 불리며 시대를 초월하여 사랑받는 잠언집입니다. 『채근담』은 쉽고 간결한 문장과 함께 불교, 유교, 도교 등 다양한 사상을 기반으로 인간의 본성과 도덕, 욕망과 만족, 삶과 죽음 등 인생과 밀접한 모든 주제에 대해 깊이 있는 통찰을 담고 있습니다. 고전을 읽기 시작하는 사람은 물론, 안정되고 행복한 삶을"
9.79119E+12,월든 (시민 불복종 수록),https://shopping-phinf.pstatic.net/main_5498494/54984943007.20250828071538.jpg,헨리 데이비드 소로,12150,펭귄랜덤하우스코리아,00:00.0,"『월든』은 어떻게 살아야 하는지를 묻는다.
『시민 불복종』은 무엇이 옳은 일인가를 되새기게 한다.

『월든』은 자연 속에서 단순하고 자립적인 삶을 실천한 기록이자, 현대 생태사상과 개인주의 철학에 지대한 영향을 끼친 고전이다. 소로는 매사추세츠주 콩코드 인근 월든 호숫가의 숲에 손수 오두막을 짓고, 2년 2개월 2일간 자연과 함께 살아보는 실험을 했다. 그 경험을 바탕으로 쓴 『월든』은 단순히 자연을 묘사하는 책이 아니라, 물질문명 비판과 함께 인간 존재의 본질을 성찰하는 철학적 저작이다.
책은 삶의 경제, 고독, 자연, 계절, 인간관계, 자아 성찰 등 다양한 주제를 담고 있으며, 궁극적으로는 ‘어떻게 살아야 할 것인가’에 대한 근본적인 질문을 던진다. 소로는 누구나 타인의 방식이 아니라 자기만의 방식으로 살아가야 한다고 강조하며, 독자에게 각자의 삶을 다시 돌아보게 만든다.

정치 에세이 『시민 불복종』은 소로가 멕시코 전쟁과 노예제도에 반대해 납세를 거부하고 감옥에 갔던 경험을 바탕으로 쓴 글이다. 그는 “부당한 법에 복종하는 것은 도덕적 죄”라며, 개인의 양심이 국가 권력보다 우선해야 한다고 주장한다. 이 사상은 훗날 간디, 마틴 루터 킹, 넬슨 만델라 등의 비폭력 저항운동에 결정적인 영향을 끼쳤다.

『월든』과 『시민 불복종』은 단순한 고전이 아니다. 지금도 우리 사회와 개인에게 날카로운 질문을 던지며, 자연과 삶, 자유와 정의에 대한 깊은 성찰을 유도하는 살아 있는 지침서이다."
9.79119E+12,"아무튼, 여름 (내가 그리워한 건 여름이 아니라 여름의 나였다)",https://shopping-phinf.pstatic.net/main_5546614/55466149406.20250625102432.jpg,김신회,10800,제철소,00:00.0,"대한민국 비공식 지정 여름 책 『아무튼, 여름』의 개정판. 『보노보노처럼 살다니 다행이야』 『나의 누수 일지』 『친애하는 나의 술』 등으로 많은 독자의 공감과 사랑을 받고 있는 김신회 작가가 기존의 글들을 다시 다듬고 초판 출간 이후 차곡차곡 쌓아놓은 새로운 여름 에피소드 다섯 편을 추가로 실었다. 초판과 마찬가지로 개정판의 표지 역시 아티스트 김참새와의 협업으로 이루어졌다. 앞표지를 가득 채운 여자아이의 모습은 기세 당당한 이 계절의 모습과 꼭 닮았다.

책 속에는 휴가, 여행, 수영, 낮술, 머슬 셔츠, 전 애인 등 여름을 말할 때 우리가 이야기하는 것들로 그득하다. 여름이 왜 좋냐는 물음에 ‘그냥’이라고 얼버무리기 싫어서 이 책을 쓰기 시작했다는 작가의 ‘애호하는 마음’이 낸 길을 따라가다 보면 그동안 잊고 지낸 이 계절의 감각이 생생하게 되살아난다."
9.79119E+12,생각하라 그리고 부자가 되어라 (부와 성공을 위한 13가지 원칙),https://shopping-phinf.pstatic.net/main_5502358/55023588988.20250531092049.jpg,나폴레온 힐,16200,넥스웍,00:00.0,"이 책은 현존하는 최고의 자기계발서이다

이 책은 시대를 초월한 자기계발분야 인기도서이며, 정신의 보고(寶庫)이다. 각 장마다 독자의 삶을 바꿀 수 있는 주옥같은 교훈들로 가득하다. 저자인 나폴레온 힐은 부를 얻을 수 있는 간단한 공식을 직접적으로 가르쳐 주지는 않지만, 그런 공식이 존재한다고 시사할 뿐이다. 이 책의 제목은 “생각이 부를 낳는다(Think and Grow Rich)”이지 “벼락부자가 되는 법 (Get Rich Quick)”이 아니다. 힐은 부를 끌어당기기 위해서는 스스로를 잘 파악하고, 정신적으로 성장해야 한다고 주장한다. 그뿐만 아니라, 힐은 기술 혁명에 따른 새로운 기회를 포착하는 일, 계획을 글로 써서 준수하는 일, 그리고 반복되는 실패를 두려워하지 않는 일 등을 나열해 경각심을 주려 했고, 이 책을 통해 성공의 비밀을 밝히고 있다. 그러나 이는 명백한 로드맵을 통해서가 아니라, 이 책에서 제시된 각각의 부분을 합해야만 알 수 있다.
실직과 재취업, 혹은 새롭게 직장을 구하거나 창업하려는 사람들은 이 책을 활용함으로써 어떻게 인생을 살아야 하고 현재의 고난과 시련을 어떻게 극복해야 할지, 아울러 자신에게 내재된 무한한 가능성을 스스로 찾게 될 것이다. 그리고 좀 더 세상을 산 사람들은 현재의 위치나 직장, 혹은 사업체에서 어떻게 자신의 역량을 발휘해 오늘의 난관을 헤쳐나가고 밝은 내일을 보장받을 수 있을지 자신을 돌아보며 더불어 새로운 희망으로 두 주먹을 불끈 쥐게 될 것이다."
9.79119E+12,대바늘 손뜨개의 시작코 & 코막음 핸드북 (니팅의 완성도를 높이는 시작코 41종과 코막음과 잇기 34종),https://shopping-phinf.pstatic.net/main_5642510/56425107632.20250827071441.jpg,니시무라 도모코,14580,지금이책,00:00.0,"“대바늘 손뜨개에서 시작코 잡는 방법을 몇 가지나 알고 있나요?”
편물의 특성과 용도에 맞는 시작코와 코막음 방법은 따로 있다!

오랫동안 손뜨개를 즐겨온 사람이라도, 시작코와 코막음 기법의 중요성을 간과하는 경우가 많다. 어떤 작품이든 시작코나 코막음은 늘 손에 익은 똑같은 방법만 고집하는 사람도 있고, 도안에 지시된 대로 따르면서도 왜 그렇게 하는지는 생각해보지 않은 사람도 있을 것이다. 하지만 시작코와 코막음에는 장식성, 신축성, 견고함 등 의도된 기능이 있으며, 같은 기능을 추구하더라도 미묘하게 다른 기법이 무수히 존재한다. 
이 책을 쓴 니시무라 도모코는 사소해 보이는 시작코과 코막음 기법이 작품 전체의 인상에 큰 영향을 미칠 뿐 아니라 용도에 따라 적합한 기법이 있음을 환기하며, 자주 쓰이고 알아두면 유용한 기법을 엄선해 핸드북으로 펴냈다. 1부는 ‘시작코’ 2부는 ‘코막음과 잇기’로 이루어져 있으며, 각 기법을 소개하는 페이지에 주요 특징을 한눈에 파악하기 쉬운 아이콘과 레이더 차트로 표시하고, 개략적인 설명에 이어 구체적인 과정을 보여주는 사진을 실어 누구나 쉽게 따라 할 수 있게 도왔다. 관련된 비슷한 기법이나 같은 모양을 다른 방식으로 뜨는 법, 실수를 줄이는 노하우 등 유용한 정보를 담은 팁도 눈여겨볼 만하다. 이제 뜨개질을 시작할 때 이 핸드북을 가까이에 두고 언제든 넘겨보자. 여러 가지 문제가 의외로 쉽게 해결될 수 있다."
